time_start,time_end,Sender,Receiver,Distance
2325.4,2326.8,7,12,1
2325.5,2326.4,20,28,1
2326.2,2327.5,9,2,1
2326.3,2327.6,4,2,1
2326.4,2328.2,26,18,1
2326.4,2327.4,21,19,1
2326.5,2329.2,3,21,1
2326.5,2327.3,17,25,1
2326.5,2327.5,14,2,1
2328.0,2328.7,8,2,1
2328.5,2331.4,2,10,1
2328.7,2329.8,2,8,1
2329.4,2330.0,12,24,1
2329.6,2330.4,9,4,1
2329.8,2331.1,21,16,1
2329.9,2331.7,22,23,1
2330.0,2331.6,24,23,1
2330.1,2332.1,3,18,1
2330.1,2333.0,6,12,1
2330.2,2331.2,2,19,1
2330.2,2331.9,19,9,1
2330.3,2331.4,21,23,1
2330.4,2332.5,4,1,1
2330.5,2331.3,21,20,1
2330.7,2335.1,26,4,1
2330.9,2333.5,16,25,1
2331.2,2332.4,19,18,1
2331.6,2332.6,23,28,1
2331.8,2332.6,8,13,1
2332.1,2333.4,16,18,1
2332.3,2334.3,18,22,1
2332.5,2333.4,1,4,1
2332.5,2333.4,16,22,1
2333.2,2334.7,18,22,1
2333.4,2335.5,4,5,1
2333.5,2336.1,23,9,1
2333.5,2335.6,25,1,1
2333.6,2334.5,13,8,1
2334.0,2336.5,23,7,1
2334.1,2336.9,20,26,1
2334.3,2335.4,12,7,1
2334.3,2336.5,19,16,1
2334.6,2335.3,18,25,1
2334.7,2335.7,22,24,1
2335.1,2336.4,22,17,1
2335.3,2336.7,25,15,1
2335.3,2337.1,16,5,1
2335.6,2336.3,1,9,1
2335.8,2337.3,9,14,1
2336.7,2337.6,22,15,1
2336.8,2339.5,22,21,1
2337.1,2338.0,28,21,1
2337.1,2338.4,5,6,1
2337.3,2340.1,7,6,1
2337.3,2337.8,17,3,1
2337.5,2340.0,16,17,1
2337.8,2339.8,21,17,1
2337.9,2338.9,15,23,1
2338.2,2340.2,26,6,1
2338.4,2340.0,20,16,1
2338.8,2339.2,21,28,1
2339.2,2341.3,9,15,1
2340.1,2342.7,13,1,1
2340.4,2341.4,23,25,1
2340.8,2341.8,1,6,1
2340.8,2342.5,26,5,1
2341.2,2344.3,16,17,1
2341.4,2344.7,17,19,1
2341.7,2342.4,28,22,1
2342.5,2344.0,5,27,1
2342.5,2343.6,15,25,1
2342.6,2345.1,9,10,1
2342.7,2343.5,1,2,1
2342.7,2345.7,18,27,1
2342.9,2343.4,9,8,1
2343.0,2344.8,9,11,1
2344.2,2345.3,2,3,1
2344.4,2346.1,16,23,1
2344.7,2346.9,25,9,1
2345.3,2346.4,8,4,1
2345.3,2346.6,22,19,1
2345.3,2347.7,3,17,1
2345.3,2346.6,19,18,1
2345.4,2346.9,11,14,1
2345.7,2347.1,16,4,1
2345.8,2347.8,19,25,1
2346.6,2348.4,3,10,1
2347.4,2349.5,3,5,1
2347.8,2350.2,25,10,1
2348.0,2348.9,23,22,1
2348.0,2349.6,18,21,1
2348.1,2348.1,27,13,1
2348.2,2349.5,10,1,1
2348.7,2351.0,13,1,1
2348.7,2349.3,19,24,1
2349.2,2350.5,25,19,1
2349.2,2350.6,17,20,1
2349.3,2352.1,24,10,1
2349.3,2351.3,10,8,1
2349.4,2350.8,21,3,1
2349.4,2349.9,3,6,1
2349.5,2349.7,1,4,1
2350.0,2351.7,22,15,1
2350.5,2352.7,3,5,1
2351.0,2353.1,18,1,1
2351.3,2352.2,21,16,1
2352.6,2353.6,1,6,1
2352.7,2353.8,19,15,1
2352.8,2353.7,27,24,1
2353.2,2354.0,20,21,1
2353.6,2356.0,5,2,1
2353.7,2356.0,18,15,1
2354.2,2356.1,15,24,1
2354.7,2355.8,16,20,1
2354.8,2356.5,5,3,1
2354.9,2355.8,4,11,1
2355.1,2356.3,24,21,1
2355.1,2356.6,8,9,1
2355.5,2356.7,18,27,1
2355.5,2356.6,6,12,1
2355.7,2357.3,15,8,1
2355.7,2357.3,21,25,1
2355.8,2356.8,20,3,1
2356.4,2357.4,24,19,1
2356.9,2358.7,27,23,1
2357.0,2358.6,15,27,1
2357.3,2358.5,8,6,1
2357.3,2359.7,25,24,1
2357.7,2358.6,20,17,1
2357.8,2360.9,12,8,1
2357.8,2358.1,11,21,1
2358.3,2358.4,20,20,1
2358.5,2359.9,9,4,1
2358.9,2360.0,2,8,1
2359.0,2361.5,10,27,1
2359.1,2362.1,27,28,1
2359.5,2361.3,24,27,1
2359.5,2360.3,4,5,1
2359.5,2360.6,23,27,1
2359.6,2360.8,1,9,1
2359.6,2360.2,19,28,1
2359.7,2362.4,17,26,1
2360.0,2362.7,12,26,1
2360.1,2363.6,6,16,1
2360.1,2362.6,9,18,1
2360.2,2362.2,15,28,1
2360.8,2362.4,28,15,1
2361.1,2363.7,5,4,1
2361.7,2363.0,27,17,1
2362.4,2364.1,8,28,1
2362.4,2363.1,15,23,1
2362.7,2364.0,26,27,1
2362.8,2363.8,8,1,1
2363.0,2364.7,17,23,1
2363.0,2364.0,18,16,1
2363.0,2364.5,27,17,1
2363.1,2365.9,4,12,1
2363.6,2368.1,23,27,1
2363.7,2365.0,4,1,1
2363.8,2364.9,28,25,1
2364.0,2367.3,16,28,1
2364.1,2367.1,28,27,1
2364.2,2367.2,16,20,1
2364.4,2365.9,23,22,1
2364.5,2366.0,28,20,1
2364.6,2365.5,24,16,1
2364.7,2365.5,26,20,1
2364.7,2367.0,23,21,1
2365.0,2365.2,9,4,1
2365.4,2369.8,3,20,1
2365.9,2366.9,1,13,1
2366.2,2367.8,20,16,1
2366.6,2366.8,6,16,1
2366.6,2368.6,1,8,1
2366.6,2369.0,25,26,1
2367.0,2368.8,22,16,1
2367.1,2367.8,27,1,1
2367.2,2369.0,20,21,1
2367.9,2368.6,10,2,1
2368.0,2369.4,12,7,1
2368.1,2369.4,16,28,1
2368.1,2369.0,20,26,1
2368.1,2369.7,27,22,1
2368.2,2369.4,27,16,1
2369.0,2370.6,26,27,1
2369.0,2370.3,21,19,1
2369.3,2370.1,2,20,1
2369.4,2370.9,1,3,1
2369.7,2371.0,22,16,1
2370.3,2371.4,17,16,1
2370.7,2374.1,16,21,1
2370.9,2371.8,19,20,1
2370.9,2371.9,3,2,1
2371.0,2372.1,16,22,1
2371.5,2372.9,21,22,1
2371.6,2373.1,8,2,1
2371.9,2372.7,10,2,1
2371.9,2373.3,27,28,1
2372.1,2372.7,22,16,1
2372.3,2373.4,20,22,1
2372.8,2373.5,7,9,1
2373.1,2374.5,20,18,1
2373.5,2374.6,5,13,1
2373.5,2375.3,2,3,1
2373.6,2375.4,12,7,1
2373.6,2375.6,16,17,1
2373.8,2375.6,22,25,1
2374.0,2375.2,28,23,1
2374.4,2375.0,9,2,1
2374.4,2376.2,22,17,1
2374.5,2375.0,18,20,1
2374.7,2377.3,18,5,1
2375.0,2376.0,20,2,1
2375.5,2377.8,2,14,1
2376.0,2377.1,21,27,1
2376.1,2377.0,2,5,1
2376.3,2377.0,9,5,1
2376.6,2378.7,13,9,1
2377.0,2377.7,25,23,1
2377.0,2378.4,5,1,1
2377.3,2379.0,3,5,1
2377.3,2377.5,24,11,1
2377.7,2378.7,17,20,1
2378.3,2379.3,7,6,1
2378.3,2380.2,5,13,1
2378.9,2380.1,23,24,1
2378.9,2380.2,28,10,1
2379.2,2380.8,17,19,1
2379.5,2380.8,1,8,1
2379.9,2381.3,9,10,1
2380.2,2381.7,10,4,1
2380.2,2381.6,5,14,1
2380.4,2381.9,2,10,1
2380.6,2382.0,6,9,1
2380.7,2382.5,10,7,1
2380.8,2381.9,8,5,1
2380.8,2382.8,19,25,1
2381.0,2382.4,24,21,1
2381.7,2382.8,10,13,1
2381.7,2383.9,4,20,1
2381.9,2383.4,20,2,1
2381.9,2384.7,5,25,1
2382.0,2382.8,9,6,1
2382.1,2383.5,10,2,1
2382.8,2383.9,13,10,1
2382.9,2384.6,9,7,1
2383.2,2384.2,10,12,1
2383.2,2386.1,10,9,1
2383.7,2386.5,21,27,1
2383.8,2384.9,7,23,1
2383.9,2385.7,20,7,1
2384.5,2385.7,6,9,1
2384.9,2387.1,2,16,1
2385.4,2387.5,7,4,1
2385.5,2386.0,23,17,1
2385.7,2387.2,7,6,1
2386.0,2386.6,17,18,1
2386.1,2387.4,10,2,1
2386.1,2388.3,9,7,1
2386.2,2388.0,10,4,1
2386.3,2387.1,2,10,1
2386.7,2388.0,9,3,1
2387.1,2388.3,16,17,1
2387.4,2389.3,2,10,1
2387.4,2389.0,4,5,1
2387.5,2389.0,4,7,1
2387.6,2390.5,25,28,1
2387.6,2392.9,18,9,1
2388.3,2389.9,10,9,1
2388.3,2389.4,6,5,1
2388.3,2390.7,7,11,1
2388.8,2389.6,4,2,1
2388.8,2389.8,18,27,1
2389.0,2389.7,15,2,1
2389.1,2390.8,17,21,1
2389.4,2391.7,4,8,1
2389.6,2391.2,3,10,1
2389.7,2391.3,2,12,1
2390.0,2390.9,27,18,1
2390.2,2393.0,10,9,1
2390.4,2392.0,27,24,1
2390.4,2390.5,5,16,1
2390.5,2391.9,7,2,1
2391.3,2393.7,9,13,1
2391.3,2393.2,12,10,1
2392.0,2393.0,2,6,1
2392.3,2392.3,8,2,1
2392.5,2397.3,18,25,1
2394.1,2395.5,11,6,1
2394.5,2395.9,10,1,1
2395.5,2397.4,25,28,1
2395.8,2399.0,2,15,1
2396.5,2399.0,28,6,1
2396.5,2397.0,4,19,1
2396.5,2397.9,13,2,1
2396.6,2397.5,20,16,1
2396.6,2398.4,1,7,1
2396.9,2398.6,22,25,1
2397.1,2399.7,15,19,1
2397.5,2398.2,16,20,1
2397.6,2398.7,10,2,1
2398.2,2400.0,8,2,1
2399.4,2400.4,20,17,1
2399.5,2401.6,2,10,1
2400.0,2402.0,2,13,1
2400.0,2401.2,7,11,1
2400.2,2402.4,2,4,1
2400.3,2401.1,15,1,1
2401.1,2403.2,1,16,1
2401.2,2402.1,11,7,1
2401.2,2401.9,17,20,1
2401.5,2402.8,4,1,1
2402.3,2404.0,6,11,1
2402.3,2403.9,25,18,1
2402.5,2404.4,28,26,1
2403.0,2404.0,27,28,1
2403.2,2408.1,16,26,1
2404.0,2405.0,28,24,1
2404.0,2405.4,13,4,1
2404.3,2406.5,7,9,1
2404.4,2406.0,20,18,1
2404.4,2405.3,26,28,1
2404.8,2406.3,24,21,1
2404.9,2406.1,11,5,1
2404.9,2406.4,20,24,1
2406.3,2408.3,21,23,1
2406.6,2407.0,18,26,1
2406.8,2408.2,21,28,1
2407.1,2408.1,5,7,1
2407.2,2409.8,17,2,1
2407.7,2410.0,17,26,1
2408.1,2409.1,26,16,1
2408.1,2410.1,18,21,1
2408.2,2409.7,9,8,1
2408.3,2411.4,12,11,1
2408.3,2408.4,23,5,1
2408.9,2409.8,26,18,1
2409.0,2410.2,28,8,1
2409.4,2411.8,1,12,1
2409.4,2410.1,7,2,1
2410.1,2411.4,2,5,1
2410.5,2412.3,24,25,1
2410.7,2410.8,15,25,1
2410.7,2419.0,3,25,1
2410.7,2411.9,8,1,1
2410.7,2411.4,16,26,1
2410.8,2412.6,26,27,1
2411.0,2412.1,2,4,1
2411.2,2413.1,4,14,1
2411.4,2412.8,26,28,1
2411.8,2413.1,12,7,1
2411.9,2413.8,9,10,1
2412.4,2413.2,21,10,1
2412.8,2413.7,5,11,1
2413.1,2414.5,1,10,1
2414.0,2415.8,7,3,1
2414.5,2415.4,25,23,1
2414.5,2415.4,28,1,1
2414.6,2416.9,11,3,1
2415.0,2417.9,4,17,1
2416.0,2418.6,10,26,1
2416.1,2417.6,5,1,1
2416.4,2418.8,27,12,1
2416.5,2417.6,10,13,1
2416.8,2419.6,23,21,1
2417.1,2420.8,8,16,1
2417.8,2420.7,10,15,1
2417.9,2420.1,17,26,1
2418.4,2419.6,13,10,1
2418.6,2420.4,26,18,1
2418.8,2420.0,1,3,1
2418.8,2419.7,13,27,1
2419.6,2423.9,10,15,1
2419.6,2423.2,21,17,1
2419.7,2420.9,27,3,1
2419.9,2422.2,8,16,1
2420.3,2421.6,15,25,1
2420.3,2422.1,13,8,1
2420.7,2422.8,15,18,1
2421.6,2422.6,3,9,1
2421.6,2423.6,25,27,1
2421.8,2424.0,26,19,1
2421.9,2423.8,3,27,1
2422.0,2423.7,3,14,1
2422.0,2423.2,18,22,1
2422.1,2425.4,8,10,1
2422.2,2424.2,16,19,1
2422.4,2423.5,16,4,1
2422.6,2424.1,9,17,1
2423.2,2424.9,17,27,1
2423.2,2424.6,22,18,1
2424.1,2424.9,15,21,1
2424.1,2425.9,17,23,1
2424.2,2427.0,12,5,1
2424.4,2426.2,4,5,1
2425.2,2426.3,19,16,1
2425.3,2426.7,27,5,1
2425.6,2427.0,27,24,1
2426.0,2427.5,23,11,1
2426.2,2428.8,18,17,1
2426.2,2427.8,5,1,1
2426.2,2427.2,16,22,1
2426.3,2427.4,19,25,1
2426.5,2427.5,10,12,1
2426.6,2428.0,16,15,1
2427.0,2428.1,24,17,1
2427.2,2429.9,15,21,1
2427.2,2428.5,22,16,1
2427.5,2429.5,11,20,1
2427.8,2428.7,1,8,1
2428.1,2429.3,16,26,1
2428.4,2429.6,5,1,1
2428.5,2429.7,16,22,1
2428.7,2429.6,8,5,1
2428.8,2430.8,17,20,1
2428.9,2432.1,16,20,1
2429.4,2431.4,12,10,1
2429.7,2436.2,12,17,1
2429.9,2431.8,21,27,1
2430.0,2431.0,1,13,1
2430.0,2432.1,21,7,1
2430.2,2431.8,17,23,1
2430.3,2431.5,13,6,1
2430.8,2432.8,20,10,1
2431.0,2431.8,13,4,1
2431.2,2435.3,25,13,1
2431.3,2432.5,15,26,1
2431.4,2433.1,1,10,1
2431.5,2432.3,5,1,1
2431.5,2432.9,6,5,1
2431.8,2434.4,4,3,1
2432.1,2433.9,7,17,1
2432.2,2433.1,5,4,1
2432.5,2436.2,26,28,1
2432.7,2434.0,6,2,1
2432.9,2435.0,5,2,1
2433.1,2434.4,3,9,1
2433.3,2436.2,23,21,1
2433.6,2435.6,10,9,1
2433.7,2435.2,26,3,1
2433.9,2436.2,27,28,1
2433.9,2434.8,22,19,1
2433.9,2434.9,1,3,1
2433.9,2435.6,17,22,1
2433.9,2435.9,20,19,1
2434.0,2434.8,10,3,1
2434.2,2435.5,4,17,1
2434.4,2434.5,22,13,1
2434.8,2436.4,3,10,1
2435.0,2436.2,9,2,1
2435.3,2438.4,3,12,1
2435.3,2437.6,13,15,1
2435.6,2438.0,22,19,1
2436.2,2437.2,2,4,1
2436.4,2437.5,10,13,1
2436.6,2438.3,3,2,1
2437.0,2438.3,3,13,1
2437.1,2439.8,19,16,1
2437.6,2440.0,15,27,1
2437.6,2438.7,8,3,1
2437.7,2439.7,16,27,1
2437.8,2439.9,2,23,1
2438.0,2438.3,19,13,1
2438.3,2439.6,2,7,1
2438.3,2439.7,10,24,1
2439.1,2440.2,10,5,1
2439.6,2441.3,7,12,1
2439.9,2441.6,3,14,1
2439.9,2442.1,12,8,1
2440.0,2441.0,27,18,1
2440.0,2440.4,21,9,1
2440.1,2441.0,21,18,1
2440.9,2442.1,5,24,1
2441.1,2441.8,13,4,1
2441.7,2442.8,12,2,1
2441.7,2441.8,27,2,1
2441.9,2443.6,16,19,1
2442.2,2443.4,9,6,1
2442.2,2443.5,8,7,1
2442.4,2445.0,13,15,1
2442.5,2445.4,4,5,1
2442.6,2445.3,18,19,1
2442.7,2443.7,27,17,1
2443.6,2444.4,16,19,1
2443.9,2447.1,21,16,1
2444.7,2447.2,2,25,1
2444.9,2446.1,8,2,1
2445.3,2446.5,17,25,1
2445.3,2446.4,19,16,1
2445.5,2447.4,18,21,1
2445.6,2446.5,18,15,1
2445.7,2448.7,14,13,1
2446.1,2447.5,2,8,1
2446.6,2447.8,23,24,1
2447.4,2448.5,19,20,1
2447.8,2448.7,24,23,1
2448.0,2449.0,21,23,1
2448.0,2450.3,15,9,1
2448.0,2448.8,5,1,1
2448.1,2448.3,8,28,1
2448.5,2448.6,20,9,1
2448.7,2450.6,8,12,1
2449.0,2450.2,25,18,1
2449.2,2450.5,6,23,1
2450.0,2451.7,2,3,1
2450.3,2450.4,25,20,1
2450.4,2451.2,10,6,1
2450.8,2451.8,23,21,1
2451.0,2452.3,1,5,1
2451.2,2452.9,7,1,1
2451.3,2452.7,23,22,1
2451.4,2453.1,19,1,1
2451.8,2452.9,18,27,1
2451.8,2452.8,6,10,1
2451.8,2452.9,23,25,1
2452.2,2453.6,22,16,1
2452.7,2455.3,22,25,1
2452.9,2455.2,1,2,1
2452.9,2455.1,12,5,1
2453.2,2454.6,5,18,1
2453.3,2455.0,21,17,1
2453.6,2453.8,16,4,1
2455.1,2456.2,27,16,1
2455.2,2456.4,15,24,1
2455.3,2456.5,25,26,1
2455.7,2457.1,18,28,1
2456.2,2459.7,17,27,1
2456.5,2458.4,5,6,1
2456.8,2457.9,21,27,1
2456.9,2457.6,16,18,1
2457.3,2462.1,7,10,1
2457.8,2461.6,21,23,1
2457.9,2460.7,27,21,1
2458.0,2459.1,4,9,1
2458.1,2460.6,12,10,1
2458.1,2459.3,18,22,1
2458.7,2460.1,13,9,1
2459.3,2462.7,19,24,1
2459.5,2461.3,24,3,1
2459.7,2462.1,27,7,1
2459.9,2460.8,2,8,1
2460.1,2462.6,9,5,1
2460.4,2462.2,22,25,1
2460.8,2461.7,6,14,1
2460.8,2462.3,8,7,1
2461.3,2461.4,3,21,1
2462.0,2462.7,8,2,1
2462.1,2464.8,7,1,1
2462.5,2463.5,23,21,1
2462.6,2463.6,5,9,1
2462.7,2464.5,26,25,1
2462.7,2463.7,24,16,1
2462.8,2463.5,14,6,1
2462.9,2464.1,25,23,1
2463.5,2464.3,21,20,1
2463.7,2464.7,1,2,1
2463.9,2466.6,10,8,1
2464.0,2464.3,6,21,1
2464.5,2466.3,7,11,1
2464.8,2467.4,1,10,1
2464.9,2466.1,2,8,1
2465.1,2467.9,9,25,1
2465.3,2466.3,23,22,1
2465.3,2466.8,2,10,1
2466.1,2467.8,8,11,1
2466.3,2466.8,22,2,1
2466.5,2467.5,16,22,1
2466.6,2467.6,5,4,1
2466.9,2469.9,21,15,1
2467.2,2469.1,25,26,1
2467.4,2468.4,11,3,1
2467.7,2469.0,10,8,1
2467.9,2469.2,1,3,1
2468.0,2470.0,2,7,1
2468.1,2470.5,2,13,1
2468.2,2469.6,11,12,1
2468.3,2469.4,12,4,1
2468.3,2469.4,10,8,1
2468.5,2470.7,4,7,1
2469.1,2469.9,8,10,1
2469.2,2471.4,22,19,1
2469.2,2470.1,3,1,1
2469.4,2470.5,8,10,1
2469.8,2471.7,26,25,1
2469.8,2471.0,25,26,1
2469.9,2471.6,15,26,1
2470.1,2471.7,1,27,1
2470.2,2471.4,4,11,1
2470.4,2471.1,3,1,1
2470.5,2471.0,10,18,1
2471.0,2472.7,12,4,1
2471.0,2474.1,18,25,1
2471.2,2472.0,23,15,1
2471.3,2472.5,26,19,1
2471.4,2474.0,19,28,1
2472.1,2473.4,8,7,1
2472.4,2476.7,11,3,1
2472.8,2474.4,15,18,1
2473.2,2475.3,1,21,1
2473.3,2474.2,19,16,1
2473.4,2474.2,26,15,1
2473.9,2474.8,7,2,1
2474.1,2476.8,25,5,1
2474.2,2475.1,7,5,1
2474.2,2474.9,15,26,1
2474.2,2475.4,16,19,1
2474.4,2475.8,18,13,1
2474.9,2476.0,26,15,1
2475.3,2477.0,15,16,1
2475.3,2477.0,21,27,1
2475.8,2477.0,4,12,1
2476.4,2478.3,13,12,1
2476.6,2477.6,20,24,1
2476.7,2478.0,2,10,1
2476.8,2478.1,11,20,1
2476.8,2479.0,5,10,1
2477.3,2480.7,15,27,1
2477.6,2478.4,24,26,1
2478.0,2480.1,12,11,1
2478.0,2480.0,16,25,1
2478.1,2479.1,20,15,1
2478.3,2478.9,27,22,1
2478.4,2480.8,26,25,1
2478.4,2480.0,18,27,1
2478.5,2480.8,5,7,1
2479.0,2481.3,10,26,1
2479.1,2480.4,15,18,1
2479.8,2480.9,5,13,1
2480.0,2481.1,27,17,1
2480.1,2481.6,11,6,1
2480.7,2484.4,13,25,1
2480.8,2482.0,7,8,1
2480.9,2482.1,25,16,1
2481.1,2487.5,17,27,1
2481.3,2482.5,26,27,1
2481.4,2482.6,18,21,1
2481.5,2483.1,13,5,1
2482.0,2484.0,8,7,1
2482.1,2483.7,16,25,1
2482.5,2484.8,28,6,1
2482.5,2484.1,27,18,1
2482.6,2483.9,21,20,1
2482.8,2483.5,27,22,1
2483.1,2485.8,5,11,1
2483.4,2485.5,10,9,1
2483.6,2484.5,6,2,1
2483.8,2485.1,5,6,1
2483.9,2485.5,20,18,1
2484.0,2486.2,7,10,1
2484.0,2485.9,8,12,1
2484.3,2485.1,25,23,1
2484.4,2485.7,25,17,1
2484.5,2485.5,2,12,1
2484.5,2485.5,25,28,1
2485.3,2485.9,22,24,1
2485.5,2487.1,18,26,1
2485.5,2488.1,18,20,1
2485.7,2489.6,17,25,1
2485.8,2486.7,11,13,1
2486.4,2487.7,8,6,1
2486.5,2487.1,23,18,1
2486.6,2488.6,12,7,1
2486.9,2489.0,28,25,1
2487.0,2487.9,27,20,1
2487.1,2487.9,18,22,1
2487.7,2489.4,6,28,1
2487.8,2490.5,13,24,1
2488.1,2489.7,9,10,1
2488.6,2489.8,24,21,1
2488.7,2492.5,10,14,1
2489.0,2491.7,26,23,1
2489.0,2491.3,25,5,1
2489.2,2490.1,12,5,1
2489.4,2491.3,11,13,1
2489.4,2490.5,6,14,1
2489.6,2492.3,25,1,1
2490.5,2491.4,21,20,1
2490.5,2491.7,24,17,1
2490.6,2492.6,13,3,1
2491.3,2492.9,5,28,1
2491.4,2492.5,20,21,1
2491.6,2492.3,9,7,1
2491.7,2492.6,17,18,1
2491.7,2493.9,23,2,1
2492.2,2494.4,1,7,1
2492.6,2493.7,3,9,1
2492.7,2493.9,6,13,1
2492.9,2493.9,13,5,1
2492.9,2494.4,28,20,1
2492.9,2494.6,14,3,1
2493.7,2496.5,5,3,1
2493.7,2500.5,10,14,1
2493.8,2496.7,21,3,1
2493.9,2496.2,2,4,1
2494.2,2495.7,9,10,1
2494.3,2495.8,25,21,1
2495.2,2496.0,13,6,1
2495.7,2498.6,20,26,1
2495.8,2496.9,4,13,1
2496.6,2498.0,10,13,1
2497.2,2501.5,17,15,1
2497.3,2498.6,6,7,1
2497.5,2499.2,2,7,1
2497.7,2499.2,3,14,1
2498.0,2500.3,13,12,1
2498.1,2499.6,5,15,1
2498.3,2499.3,3,9,1
2498.5,2499.2,21,23,1
2498.5,2498.6,1,6,1
2499.4,2499.5,7,6,1
2499.9,2502.6,7,10,1
2500.3,2501.8,12,22,1
2501.0,2502.6,9,19,1
2501.2,2502.6,23,17,1
2501.5,2503.3,15,20,1
2502.2,2503.4,27,24,1
2503.1,2504.7,15,5,1
2503.4,2505.0,24,22,1
2503.5,2505.6,17,18,1
2504.7,2508.1,18,5,1
2505.0,2507.4,26,27,1
2505.4,2506.4,20,22,1
2505.4,2509.9,12,14,1
2505.5,2507.2,22,18,1
2506.2,2507.0,5,21,1
2507.6,2509.2,18,27,1
2508.1,2511.3,5,3,1
2508.1,2509.3,22,17,1
2508.6,2510.4,21,27,1
2509.4,2510.9,18,20,1
2509.4,2511.1,7,11,1
2509.7,2512.1,25,18,1
2509.9,2512.4,14,8,1
2510.6,2511.9,14,13,1
2510.7,2512.9,28,7,1
2510.9,2512.3,20,2,1
2511.3,2513.3,3,11,1
2511.8,2514.1,27,20,1
2512.1,2514.1,11,8,1
2512.6,2513.7,17,24,1
2512.9,2515.1,7,5,1
2513.0,2514.0,27,18,1
2513.3,2513.9,13,19,1
2513.4,2514.8,18,20,1
2513.8,2515.8,17,4,1
2514.5,2515.7,2,4,1
2515.1,2517.2,5,15,1
2515.3,2516.5,25,18,1
2515.7,2516.6,20,27,1
2515.8,2518.3,4,2,1
2516.1,2518.0,4,1,1
2516.3,2517.6,11,1,1
2516.5,2518.0,20,27,1
2516.8,2519.8,25,24,1
2517.2,2518.2,15,17,1
2517.5,2518.0,18,28,1
2518.0,2520.0,27,24,1
2518.0,2521.8,1,6,1
2518.2,2520.9,20,26,1
2518.4,2521.0,18,24,1
2518.4,2519.1,1,17,1
2518.5,2520.9,27,20,1
2519.3,2520.3,18,15,1
2519.5,2521.2,24,25,1
2519.8,2520.6,8,5,1
2519.9,2521.0,19,28,1
2520.0,2520.9,24,20,1
2520.3,2521.2,15,18,1
2520.9,2522.6,26,25,1
2521.0,2523.6,24,25,1
2521.2,2522.4,18,27,1
2521.4,2523.6,28,21,1
2521.4,2523.2,21,2,1
2521.4,2523.8,7,21,1
2522.3,2522.6,17,3,1
2522.4,2523.8,27,24,1
2522.5,2522.9,5,2,1
2523.2,2525.0,2,17,1
2523.2,2524.3,20,14,1
2523.3,2524.4,2,8,1
2523.5,2525.2,10,8,1
2523.6,2526.3,25,18,1
2523.8,2524.6,21,1,1
2524.0,2525.8,25,20,1
2524.1,2527.0,8,5,1
2524.1,2526.5,13,9,1
2524.3,2526.9,14,1,1
2524.3,2524.8,22,21,1
2524.3,2525.4,21,28,1
2524.4,2525.7,25,26,1
2524.4,2526.2,1,9,1
2524.6,2527.3,17,21,1
2524.8,2525.9,21,28,1
2524.9,2527.4,15,23,1
2525.0,2526.5,17,9,1
2525.5,2527.1,8,1,1
2525.8,2529.5,20,26,1
2526.0,2527.1,6,5,1
2526.2,2527.1,9,4,1
2526.5,2527.6,9,4,1
2526.6,2527.0,15,23,1
2526.9,2528.6,1,16,1
2527.2,2528.4,9,4,1
2527.5,2528.7,28,17,1
2527.5,2528.9,6,25,1
2527.6,2528.8,24,23,1
2528.0,2530.2,28,25,1
2528.2,2529.8,5,4,1
2528.2,2529.0,17,13,1
2528.8,2530.7,5,25,1
2529.3,2529.6,4,18,1
2529.5,2532.4,26,11,1
2529.6,2530.3,4,9,1
2529.9,2532.7,23,21,1
2530.3,2533.1,9,2,1
2530.7,2532.8,26,21,1
2530.7,2531.3,1,6,1
2531.1,2532.5,4,12,1
2531.1,2531.9,4,15,1
2531.1,2532.5,17,10,1
2531.2,2533.9,12,24,1
2531.3,2532.2,25,16,1
2531.4,2532.0,16,21,1
2531.5,2534.8,20,8,1
2531.6,2533.7,25,26,1
2532.0,2533.1,22,19,1
2532.2,2533.9,16,26,1
2532.5,2534.2,23,27,1
2532.5,2533.6,10,22,1
2532.7,2533.9,21,26,1
2532.9,2534.9,6,13,1
2533.2,2533.4,21,9,1
2533.6,2535.2,11,26,1
2533.7,2535.4,26,25,1
2533.7,2537.6,18,24,1
2534.0,2534.0,21,7,1
2534.2,2536.1,27,8,1
2534.7,2539.9,12,26,1
2534.8,2537.0,24,20,1
2534.9,2536.9,26,23,1
2535.1,2536.0,11,9,1
2535.2,2535.8,26,20,1
2536.1,2537.2,8,5,1
2536.2,2538.1,5,12,1
2536.7,2537.5,1,9,1
2536.7,2537.6,20,7,1
2537.2,2538.2,19,22,1
2537.3,2538.5,4,1,1
2537.3,2539.5,13,6,1
2537.3,2538.7,25,18,1
2537.5,2539.2,9,18,1
2537.6,2538.7,7,11,1
2537.8,2540.2,23,27,1
2538.1,2539.5,12,1,1
2538.1,2540.3,25,9,1
2538.4,2539.4,26,15,1
2538.7,2539.6,4,9,1
2539.5,2540.4,5,13,1
2539.5,2540.5,11,7,1
2539.6,2541.5,1,9,1
2539.7,2541.6,19,26,1
2540.0,2541.7,18,19,1
2540.1,2541.4,24,9,1
2540.3,2542.3,13,19,1
2540.3,2543.9,9,20,1
2540.3,2541.3,6,12,1
2540.8,2542.1,18,20,1
2541.1,2542.6,10,4,1
2541.1,2542.8,7,11,1
2541.3,2542.2,15,20,1
2541.5,2543.0,1,11,1
2541.5,2543.7,9,11,1
2541.5,2542.9,5,13,1
