time_start,time_end,sender_id,receiver_id,empty_columns_sequence
2550900,2553200,17,22,1111011011111010101111111110
2551600,2554100,16,2,1110111111110011111111011001
2551800,2554000,8,2,1111100111111011111001111110
2551800,2555300,3,7,1110011111111011111011100111
2552000,2554900,28,27,1011101111101111101111010111
2552100,2553000,6,9,1101110111100101111110101111
2552700,2553900,2,7,1111111010111010110111111101
2553200,2555000,22,21,1111011011111010101111111110
2553300,2554500,12,17,0101111111111011101011111101
2553900,2555300,9,5,1111110011111011110110101111
2554500,2555400,17,22,0101111111111011101011111101
2554900,2556800,20,24,1100101111111111110111111010
2555200,2556600,7,13,1111111010111010110111111101
2555200,2556500,2,5,1110111111110011111111011001
2555400,2556100,22,16,0101111111111011101011111101
2555600,2556400,9,1,1110111011111010111011111110
2556100,2557400,16,17,0101111111111011101011111101
2556400,2557200,1,9,1110111011111010111011111110
2556600,2558200,25,17,1110110101111111101110111110
2556700,2557600,2,12,1111100111111011111001111110
2557100,2557700,21,24,1110101111110111001011111111
2557100,2559500,12,5,1101101111110111111111011010
2557200,2560200,21,23,1111011011111010101111111110
2557300,2558700,5,3,1111110011111011110110101111
2557500,2558400,9,5,1101110111100101111110101111
2557500,2559200,7,12,1110011111111011111011100111
2557600,2557700,24,7,1100101111111111110111111010
2557600,2559500,12,1,1111100111111011111001111110
2557700,2558300,9,13,1110111011111010111011111110
2558000,2560300,17,23,0101111111111011101011111101
2558200,2559700,17,15,1110110101111111101110111110
2558700,2560500,24,11,1110101111110111001011111111
2558700,2559200,16,22,1111011111100111111101011110
2558900,2559600,13,1,1110111011111010111011111110
2558900,2560100,5,15,1110111111110011111111011001
2559200,2560300,17,20,1100101111111111110111111010
2559600,2563100,1,9,1110111011111010111011111110
2560000,2561600,1,13,1111100111111011111001111110
2560100,2561800,15,2,1110111111110011111111011001
2560500,2563300,11,21,1110101111110111001011111111
2560600,2561800,3,4,1111110011111011110110101111
2560800,2562000,27,17,1011101111101111101111010111
2561100,2561900,13,7,1111111010111010110111111101
2561400,2561700,15,2,1110110101111111101110111110
2561500,2563100,10,3,1111010111111011111011101110
2561700,2562600,5,4,1101101111110111111111011010
2561800,2562700,2,8,1110111111110011111111011001
2562400,2563900,22,17,1111011111100111111101011110
2562500,2563900,4,15,1111110011111011110110101111
2562600,2564800,13,3,1111100111111011111001111110
2562600,2563600,7,12,1111111010111010110111111101
2563300,2565000,21,24,1110101111110111001011111111
2563700,2565300,17,28,1011101111101111101111010111
2564100,2567200,4,11,1101101111110111111111011010
2564200,2566900,10,11,1111110011111010111011111011
2564300,2564600,5,27,1101110111100101111110101111
2565100,2565200,3,12,1111010111111011111011101110
2565200,2566000,8,5,1110111111110011111111011001
2565300,2566300,28,21,1110011111111011111011100111
2565400,2568500,15,27,1111110011111011110110101111
2565900,2567500,15,17,1110110101111111101110111110
2566000,2567000,5,2,1110111111110011111111011001
2566300,2566700,17,22,1111011111100111111101011110
2566600,2566700,28,14,1011101111101111101111010111
2567000,2567300,2,21,1110111111110011111111011001
2567200,2568500,11,7,1101101111110111111111011010
2568100,2570200,1,2,1110011111111011111011100111
2568300,2569200,17,15,1110110101111111101110111110
2568700,2569500,28,20,1011101111101111101111010111
2569700,2571500,7,2,1101101111110111111111011010
2570200,2571100,2,23,1110011111111011111011100111
2570400,2573400,15,8,1110110101111111101110111110
2570900,2573400,22,24,1111100111111011111001111110
2571000,2572000,1,3,1011101111101111101111010111
2571600,2573300,8,11,0101111111111011101011111101
2571900,2572900,22,25,1111011111100111111101011110
2572000,2573700,1,4,1111111010111010110111111101
2572600,2576300,17,18,1111110011111010111011111011
2573200,2574300,9,2,1101110111100101111110101111
2573200,2577300,3,10,1011101111101111101111010111
2573300,2574600,27,21,1111110011111011110110101111
2574500,2575600,21,15,1110111111110011111111011001
2575200,2575800,2,9,1101110111100101111110101111
2575600,2578000,21,15,1111110011111011110110101111
2575700,2577200,25,24,1111011111100111111101011110
2575800,2577200,5,8,1100101111111111110111111010
2575800,2577100,2,14,1101101111110111111111011010
2575900,2577200,11,12,0101111111111011101011111101
2576100,2576900,11,13,1110011111111011111011100111
2576300,2577700,18,25,1111110011111010111011111011
2576400,2578900,23,6,1111111011010111010111111101
2576500,2576700,9,20,1101110111100101111110101111
2576900,2578400,15,12,1110111111110011111111011001
2577200,2578000,8,2,1100101111111111110111111010
2577400,2578400,9,2,1101110111100101111110101111
2577700,2579200,12,11,0101111111111011101011111101
2578000,2578200,2,22,1100101111111111110111111010
2578000,2579000,15,28,1111110011111011110110101111
2578400,2580200,12,2,1110111111110011111111011001
2578700,2579500,25,18,1111110011111010111011111011
2578800,2579400,10,19,1011101111101111101111010111
2579200,2580300,22,2,1100101111111111110111111010
2579200,2582300,24,20,1111011111100111111101011110
2579700,2581700,2,11,1101110111100101111110101111
2580200,2581800,2,21,1110111111110011111111011001
2580300,2581400,25,15,1110110101111111101110111110
2580500,2581400,24,22,1111100111111011111001111110
2580800,2583000,18,27,1111110011111010111011111011
2581700,2583200,11,8,1101110111100101111110101111
2581900,2583400,11,9,0101111111111011101011111101
2582800,2583800,22,24,1111100111111011111001111110
2582900,2584400,21,19,1110111111110011111111011001
2583100,2585100,20,21,1111111010111010110111111101
2583100,2585400,28,22,1111111011010111010111111101
2583400,2584300,9,6,0101111111111011101011111101
2583400,2584900,15,24,1110110101111111101110111110
2583800,2585300,24,23,1111100111111011111001111110
2584600,2585800,27,2,1111110011111010111011111011
2584800,2586000,24,27,1100101111111111110111111010
2585500,2587100,19,5,1110111111110011111111011001
2585900,2586900,23,17,1111100111111011111001111110
2586000,2586300,27,5,1100101111111111110111111010
2586100,2587400,6,2,0101111111111011101011111101
2586900,2587700,2,6,1111110011111010111011111011
2587000,2589900,8,14,1110101111110111001011111111
2587400,2589000,8,1,1111011111100111111101011110
2588600,2589800,21,20,1111111010111010110111111101
2588900,2590400,19,9,1111110011111010111011111011
2589100,2591700,22,28,1011110111111000110111111111
2589500,2592300,2,7,0101111111111011101011111101
2589600,2590100,24,8,1110110101111111101110111110
2589800,2590800,20,18,1111111010111010110111111101
2589800,2591800,1,15,1111011111100111111101011110
2590200,2593500,1,21,1100101111111111110111111010
2590400,2592400,9,1,1111110011111010111011111011
2591400,2594900,17,9,1111100111111011111001111110
2591700,2593800,28,1,1011110111111000110111111111
2591800,2593900,6,13,1110110101111111101110111110
2591800,2593700,15,1,1111011111100111111101011110
2592100,2593000,18,21,1111111010111010110111111101
2592400,2593500,1,18,1111110011111010111011111011
2592800,2594100,10,12,1111111011010111010111111101
2593000,2594300,27,20,1101110111100101111110101111
2593000,2594100,21,20,1111111010111010110111111101
2593500,2594300,8,1,1101111111101011101111110011
2593700,2596900,1,2,1111011111100111111101011110
2594300,2595200,1,8,1101111111101011101111110011
2594300,2596300,13,5,1110110101111111101110111110
2595100,2595200,20,24,1111111010111010110111111101
2595200,2595600,8,22,1101111111101011101111110011
2595900,2597300,20,11,1101110111100101111110101111
2596300,2597200,21,17,1100101111111111110111111010
2596700,2597000,7,22,0101111111111011101011111101
2596900,2598100,2,14,1111011111100111111101011110
2597100,2598600,1,19,1101111111101011101111110011
2597200,2598300,17,16,1100101111111111110111111010
2597300,2599100,11,9,1101110111100101111110101111
2597300,2599300,5,21,1110110101111111101110111110
2597800,2599100,10,6,1111110011111011110110101111
2597900,2599800,19,18,1111010111111011111011101110
2598100,2599600,14,17,1111011111100111111101011110
2598400,2599300,20,6,1111110110110111110111011110
2598500,2600500,9,10,1111100111111011111001111110
2598600,2599800,19,23,1101111111101011101111110011
2599300,2601500,6,22,1111110110110111110111011110
2599600,2600900,17,18,1111011111100111111101011110
2600300,2602200,16,20,1100101111111111110111111010
2600400,2601100,6,2,1111110011111011110110101111
2600500,2601600,18,19,1111010111111011111011101110
2600600,2602300,23,2,1101111111101011101111110011
2600600,2602000,9,2,1101110111100101111110101111
2600900,2602800,18,9,1111011111100111111101011110
2601300,2602200,21,19,1110111111110011111111011001
2601600,2603400,14,7,1111111011010111010111111101
2601600,2603600,19,27,1111010111111011111011101110
2602100,2602600,2,6,1111110011111011110110101111
2602400,2604400,19,16,1100111111101111011111111100
2602600,2605100,6,1,1111111010111010110111111101
2602800,2603700,9,8,1111011111100111111101011110
2603100,2604100,18,3,1110011111111011111011100111
2603200,2603500,20,21,1011011111011110111111011110
2603300,2604200,6,2,1111110011111011110110101111
2603500,2605000,10,9,1111100111111011111001111110
2603500,2604900,21,18,1011011111011110111111011110
2604100,2605300,3,1,1110011111111011111011100111
2604300,2604600,8,27,1111011111100111111101011110
2604300,2606800,2,4,1101110111100101111110101111
2604400,2606400,16,24,1100111111101111011111111100
2604400,2605400,10,2,1111110011111010111011111011
2605100,2606900,2,12,1111110011111011110110101111
2605300,2608000,18,25,1011011111011110111111011110
2605800,2608200,22,13,1101111111101011101111110011
2607000,2608200,2,9,1111110011111010111011111011
2607100,2607600,1,6,1110011111111011111011100111
2607200,2610200,19,3,1110111111110011111111011001
2607600,2609100,6,2,1110011111111011111011100111
2607800,2609000,1,2,1111111010111010110111111101
2608300,2609800,24,19,1100111111101111011111111100
2608400,2609500,8,13,0101111111111011101011111101
2609000,2612100,25,8,1011011111011110111111011110
2609100,2614800,2,22,1110011111111011111011100111
2609500,2610300,5,11,1111100111111011111001111110
2609800,2610400,13,23,0101111111111011101011111101
2610000,2612700,16,22,1101101111110111111111011010
2610300,2612200,2,11,1111111010111010110111111101
2610800,2611700,11,13,1111100111111011111001111110
2611000,2613900,9,13,1111110011111010111011111011
2611900,2614100,3,11,1110111111110011111111011001
2612000,2613100,8,2,1100101111111111110111111010
2612300,2612900,7,1,1111111011010111010111111101
2612400,2613500,4,5,1101110111100101111110101111
2612600,2614000,13,22,1111100111111011111001111110
2612900,2614000,11,7,1111111010111010110111111101
2613300,2616500,19,22,1100111111101111011111111100
2613700,2615900,11,2,1111011111100111011001111111
2613900,2614900,1,7,1111111011010111010111111101
2614800,2616800,7,13,1111111010111010110111111101
2615400,2616400,11,5,1110111111110011111111011001
2617400,2619300,13,1,1111110011111010111011111011
2617400,2619100,5,6,1110111111110011111111011001
2617400,2619100,20,21,1100101111111111110111111010
2617500,2620100,9,25,1101101111011110100111111110
2617800,2619000,2,8,1111011111100111011001111111
2617900,2619000,4,5,1101110111100101111110101111
2618000,2619700,18,22,1011011111011110111111011110
2618400,2619300,8,10,1111011111100111111101011110
2619000,2622000,5,14,1101110111100101111110101111
2619300,2620500,22,20,1100111111101111011111111100
2620300,2621700,1,3,1111110011111010111011111011
2620800,2622200,10,14,1111011111100111111101011110
2621300,2622200,20,19,1100111111101111011111111100
2621600,2622500,13,28,1111111010111010110111111101
2621700,2623400,22,19,1011011111011110111111011110
2622500,2623400,28,15,1111111010111010110111111101
2622600,2624100,19,20,1100111111101111011111111100
2623700,2624600,25,26,1101101111011110100111111110
2624100,2626500,9,23,1111111011010111010111111101
2624200,2625200,18,16,1111010111111011111011101110
2624200,2626300,22,11,1101111111101011111011101011
2624700,2626000,16,26,1011101110101111101111010111
2624700,2626400,3,13,1111100111111011111001111110
2624800,2626100,27,25,1111011111100111011001111111
2626400,2628000,13,11,1111100111111011111001111110
2626400,2628200,19,21,1011011111011110111111011110
2626500,2627200,23,2,1111111011010111010111111101
2626800,2628100,26,25,1101101111011110100111111110
2626800,2627000,10,16,1111010111111011111011101110
2627000,2629200,26,22,1011101110101111101111010111
2627200,2630200,2,6,1111111011010111010111111101
2627500,2628300,9,1,1110011111111011111011100111
2627600,2628500,14,8,1111011111100111111101011110
2628000,2629300,20,24,1100111111101111011111111100
2628000,2630200,19,25,1101110111100101111110101111
2628000,2628100,11,17,1111100111111011111001111110
2628200,2629700,21,10,1011011111011110111111011110
2629100,2629200,18,13,1111100111111011111001111110
2629400,2630200,1,2,1110011111111011111011100111
2629800,2632800,25,9,1101101111011110100111111110
2630000,2631400,15,20,1110111111110011111111011001
2630300,2634100,12,6,1011110111111000110111111111
2630500,2632500,22,26,1011101110101111101111010111
2630500,2632800,18,22,1111100111111011111001111110
2630800,2632700,10,13,1011011111011110111111011110
2630800,2633900,3,6,1111111011001111110110111101
2631000,2631800,8,2,1111011111100111111101011110
2631300,2633900,2,10,1110011111111011111011100111
2631800,2632600,25,18,1111011111100111011001111111
2631800,2633200,24,7,1100111111101111011111111100
2632100,2633700,3,13,1111110011111010111011111011
2632600,2633300,2,8,1111011111100111111101011110
